Unidad Organizativa;Reporta A;Jerarquía;Línea de Reporte;Nivel Jerárquico Calculado;Unidades que Reportan Directamente;Responsable de Gestión de Otras;Nivel Funcional Esperado;Misión;Tipo de Función;Descripción;Producto Final;Porcentaje Dedicación;Nivel de Reporte;Reporta a;Unidad Superior;Fecha de Aprobación;% Dedicación
Gestión Comercial;Canales;GD;SGP Negocio > Canales > Gestión Comercial;3;0;No;Táctico;Coordinar la ejecución comercial en los distintos canales, garantizando la consistencia, foco en los objetivos estratégicos y correcta implementación de campañas y acciones definidas.;Indicador;Tiempo promedio de implementación de campañas;;;;;;;
Gestión Comercial;Canales;GD;SGP Negocio > Canales > Gestión Comercial;3;0;No;Táctico;Coordinar la ejecución comercial en los distintos canales, garantizando la consistencia, foco en los objetivos estratégicos y correcta implementación de campañas y acciones definidas.;Indicador;Tasa de adopción de nuevas acciones comerciales;;;;;;;
Gestión Comercial;Canales;GD;SGP Negocio > Canales > Gestión Comercial;3;0;No;Táctico;Coordinar la ejecución comercial en los distintos canales, garantizando la consistencia, foco en los objetivos estratégicos y correcta implementación de campañas y acciones definidas.;Indicador;Satisfacción del equipo comercial con las herramientas;;;;;;;
Gestión Comercial;Canales;GD;SGP Negocio > Canales > Gestión Comercial;3;0;No;Táctico;Coordinar la ejecución comercial en los distintos canales, garantizando la consistencia, foco en los objetivos estratégicos y correcta implementación de campañas y acciones definidas.;Indicador;Número de ajustes realizados a campañas por mes;;;;;;;
Gestión Comercial;Canales;GD;SGP Negocio > Canales > Gestión Comercial;3;0;No;Táctico;Coordinar la ejecución comercial en los distintos canales, garantizando la consistencia, foco en los objetivos estratégicos y correcta implementación de campañas y acciones definidas.;Indicador;Porcentaje de canales que cumplen metas comerciales;;;;;;;
Alianzas y Patrocinios;Marketing;SGD;SGP Negocio > Marketing > Alianzas y Patrocinios;3;0;No;Táctico;Gestionar alianzas estratégicas, acuerdos institucionales y patrocinios que potencien la visibilidad y posicionamiento de la marca Banco Nación.;Indicador;Número de alianzas estratégicas activas;;;;;;;
Alianzas y Patrocinios;Marketing;SGD;SGP Negocio > Marketing > Alianzas y Patrocinios;3;0;No;Táctico;Gestionar alianzas estratégicas, acuerdos institucionales y patrocinios que potencien la visibilidad y posicionamiento de la marca Banco Nación.;Indicador;ROI de las alianzas y patrocinios;;;;;;;
Alianzas y Patrocinios;Marketing;SGD;SGP Negocio > Marketing > Alianzas y Patrocinios;3;0;No;Táctico;Gestionar alianzas estratégicas, acuerdos institucionales y patrocinios que potencien la visibilidad y posicionamiento de la marca Banco Nación.;Indicador;Tasa de éxito en la implementación de alianzas;;;;;;;
Alianzas y Patrocinios;Marketing;SGD;SGP Negocio > Marketing > Alianzas y Patrocinios;3;0;No;Táctico;Gestionar alianzas estratégicas, acuerdos institucionales y patrocinios que potencien la visibilidad y posicionamiento de la marca Banco Nación.;Indicador;Satisfacción de los socios estratégicos;;;;;;;
Alianzas y Patrocinios;Marketing;SGD;SGP Negocio > Marketing > Alianzas y Patrocinios;3;0;No;Táctico;Gestionar alianzas estratégicas, acuerdos institucionales y patrocinios que potencien la visibilidad y posicionamiento de la marca Banco Nación.;Indicador;Porcentaje de cumplimiento de objetivos de alianzas;;;;;;;
Alianzas y Patrocinios;Marketing;SGD;SGP Negocio > Marketing > Alianzas y Patrocinios;3;0;No;Táctico;Gestionar alianzas estratégicas, acuerdos institucionales y patrocinios que potencien la visibilidad y posicionamiento de la marca Banco Nación.;Indicador;Tiempo promedio de desarrollo de nuevas alianzas;;;;;;;
Alianzas y Patrocinios;Marketing;SGD;SGP Negocio > Marketing > Alianzas y Patrocinios;3;0;No;Táctico;Gestionar alianzas estratégicas, acuerdos institucionales y patrocinios que potencien la visibilidad y posicionamiento de la marca Banco Nación.;Indicador;Número de patrocinios ejecutados exitosamente;;;;;;;
Alianzas y Patrocinios;Marketing;SGD;SGP Negocio > Marketing > Alianzas y Patrocinios;3;0;No;Táctico;Gestionar alianzas estratégicas, acuerdos institucionales y patrocinios que potencien la visibilidad y posicionamiento de la marca Banco Nación.;Indicador;Impacto de las alianzas en el negocio;;;;;;;
Branding y Comunicaciones;Marketing;SGD;SGP Negocio > Marketing > Branding y Comunicaciones;3;0;No;Táctico;Diseñar y coordinar la identidad de marca y la comunicación institucional del Banco, asegurando coherencia, impacto positivo y alineación estratégica.;Indicador;Reconocimiento de marca en el mercado;;;;;;;
Branding y Comunicaciones;Marketing;SGD;SGP Negocio > Marketing > Branding y Comunicaciones;3;0;No;Táctico;Diseñar y coordinar la identidad de marca y la comunicación institucional del Banco, asegurando coherencia, impacto positivo y alineación estratégica.;Indicador;Tasa de engagement con las comunicaciones de marca;;;;;;;
Branding y Comunicaciones;Marketing;SGD;SGP Negocio > Marketing > Branding y Comunicaciones;3;0;No;Táctico;Diseñar y coordinar la identidad de marca y la comunicación institucional del Banco, asegurando coherencia, impacto positivo y alineación estratégica.;Indicador;Porcentaje de cumplimiento de objetivos de branding;;;;;;;
Branding y Comunicaciones;Marketing;SGD;SGP Negocio > Marketing > Branding y Comunicaciones;3;0;No;Táctico;Diseñar y coordinar la identidad de marca y la comunicación institucional del Banco, asegurando coherencia, impacto positivo y alineación estratégica.;Indicador;ROI de las campañas de branding;;;;;;;
Branding y Comunicaciones;Marketing;SGD;SGP Negocio > Marketing > Branding y Comunicaciones;3;0;No;Táctico;Diseñar y coordinar la identidad de marca y la comunicación institucional del Banco, asegurando coherencia, impacto positivo y alineación estratégica.;Indicador;Satisfacción del público objetivo con la marca;;;;;;;
Branding y Comunicaciones;Marketing;SGD;SGP Negocio > Marketing > Branding y Comunicaciones;3;0;No;Táctico;Diseñar y coordinar la identidad de marca y la comunicación institucional del Banco, asegurando coherencia, impacto positivo y alineación estratégica.;Indicador;Tiempo promedio de desarrollo de materiales de marca;;;;;;;
Branding y Comunicaciones;Marketing;SGD;SGP Negocio > Marketing > Branding y Comunicaciones;3;0;No;Táctico;Diseñar y coordinar la identidad de marca y la comunicación institucional del Banco, asegurando coherencia, impacto positivo y alineación estratégica.;Indicador;Número de campañas de branding ejecutadas;;;;;;;
Branding y Comunicaciones;Marketing;SGD;SGP Negocio > Marketing > Branding y Comunicaciones;3;0;No;Táctico;Diseñar y coordinar la identidad de marca y la comunicación institucional del Banco, asegurando coherencia, impacto positivo y alineación estratégica.;Indicador;Impacto de las comunicaciones en la percepción de marca;;;;;;;
Digital Marketing & Performance;Marketing;SGD;SGP Negocio > Marketing > Digital Marketing & Performance;3;0;No;Táctico;Planificar, ejecutar y optimizar campañas digitales de alto impacto, orientadas a la conversión, visibilidad de marca y engagement con los públicos objetivos.;Indicador;Tasa de conversión de campañas digitales;;;;;;;
Digital Marketing & Performance;Marketing;SGD;SGP Negocio > Marketing > Digital Marketing & Performance;3;0;No;Táctico;Planificar, ejecutar y optimizar campañas digitales de alto impacto, orientadas a la conversión, visibilidad de marca y engagement con los públicos objetivos.;Indicador;ROI de las campañas de marketing digital;;;;;;;
Digital Marketing & Performance;Marketing;SGD;SGP Negocio > Marketing > Digital Marketing & Performance;3;0;No;Táctico;Planificar, ejecutar y optimizar campañas digitales de alto impacto, orientadas a la conversión, visibilidad de marca y engagement con los públicos objetivos.;Indicador;Porcentaje de cumplimiento de objetivos de performance;;;;;;;
Digital Marketing & Performance;Marketing;SGD;SGP Negocio > Marketing > Digital Marketing & Performance;3;0;No;Táctico;Planificar, ejecutar y optimizar campañas digitales de alto impacto, orientadas a la conversión, visibilidad de marca y engagement con los públicos objetivos.;Indicador;Tiempo promedio de optimización de campañas;;;;;;;
Digital Marketing & Performance;Marketing;SGD;SGP Negocio > Marketing > Digital Marketing & Performance;3;0;No;Táctico;Planificar, ejecutar y optimizar campañas digitales de alto impacto, orientadas a la conversión, visibilidad de marca y engagement con los públicos objetivos.;Indicador;Tasa de adopción de nuevas herramientas digitales;;;;;;;
Digital Marketing & Performance;Marketing;SGD;SGP Negocio > Marketing > Digital Marketing & Performance;3;0;No;Táctico;Planificar, ejecutar y optimizar campañas digitales de alto impacto, orientadas a la conversión, visibilidad de marca y engagement con los públicos objetivos.;Indicador;Satisfacción del equipo con las herramientas digitales;;;;;;;
Digital Marketing & Performance;Marketing;SGD;SGP Negocio > Marketing > Digital Marketing & Performance;3;0;No;Táctico;Planificar, ejecutar y optimizar campañas digitales de alto impacto, orientadas a la conversión, visibilidad de marca y engagement con los públicos objetivos.;Indicador;Número de campañas digitales ejecutadas;;;;;;;
Digital Marketing & Performance;Marketing;SGD;SGP Negocio > Marketing > Digital Marketing & Performance;3;0;No;Táctico;Planificar, ejecutar y optimizar campañas digitales de alto impacto, orientadas a la conversión, visibilidad de marca y engagement con los públicos objetivos.;Indicador;Impacto de las campañas digitales en el negocio;;;;;;;
Customer Insights & Analytics;Marketing;SGD;SGP Negocio > Marketing > Customer Insights & Analytics;3;0;No;Analítico;Recolectar, procesar y analizar información sobre el comportamiento de los clientes y su experiencia, generando insights que orienten la estrategia comercial, las acciones de marketing, fidelización y diseño de propuesta de valor centrada en el cliente.;Indicador;Precisión de los modelos de análisis de clientes;;;;;;;
Customer Insights & Analytics;Marketing;SGD;SGP Negocio > Marketing > Customer Insights & Analytics;3;0;No;Analítico;Recolectar, procesar y analizar información sobre el comportamiento de los clientes y su experiencia, generando insights que orienten la estrategia comercial, las acciones de marketing, fidelización y diseño de propuesta de valor centrada en el cliente.;Indicador;Tiempo promedio de generación de insights;;;;;;;
Customer Insights & Analytics;Marketing;SGD;SGP Negocio > Marketing > Customer Insights & Analytics;3;0;No;Analítico;Recolectar, procesar y analizar información sobre el comportamiento de los clientes y su experiencia, generando insights que orienten la estrategia comercial, las acciones de marketing, fidelización y diseño de propuesta de valor centrada en el cliente.;Indicador;Número de insights generados y aprovechados;;;;;;;
Customer Insights & Analytics;Marketing;SGD;SGP Negocio > Marketing > Customer Insights & Analytics;3;0;No;Analítico;Recolectar, procesar y analizar información sobre el comportamiento de los clientes y su experiencia, generando insights que orienten la estrategia comercial, las acciones de marketing, fidelización y diseño de propuesta de valor centrada en el cliente.;Indicador;Porcentaje de adopción de dashboards por usuarios;;;;;;;
Customer Insights & Analytics;Marketing;SGD;SGP Negocio > Marketing > Customer Insights & Analytics;3;0;No;Analítico;Recolectar, procesar y analizar información sobre el comportamiento de los clientes y su experiencia, generando insights que orienten la estrategia comercial, las acciones de marketing, fidelización y diseño de propuesta de valor centrada en el cliente.;Indicador;Calidad de los insights generados;;;;;;;
Customer Insights & Analytics;Marketing;SGD;SGP Negocio > Marketing > Customer Insights & Analytics;3;0;No;Analítico;Recolectar, procesar y analizar información sobre el comportamiento de los clientes y su experiencia, generando insights que orienten la estrategia comercial, las acciones de marketing, fidelización y diseño de propuesta de valor centrada en el cliente.;Indicador;Tasa de éxito de las recomendaciones basadas en insights;;;;;;;
